EPIC,Name_IAU,RAdeg,DEdeg,Other,Vmag,Ksmag_R16,(V-K)0,Per1,Per2,Per3,Per4,Ampl,LC,memb,Per_lit,vsini,Per_cat,dd,ddm,shch,beat,cpeak,resc,resd,dscu,cloud,Name_adopt,Ksmag_S16,(V-K),Mass,Mbol,Radius,Teff,Delmag,E(B-V)
211121361.0,034820.28+245455.1,57.08453,24.91532,HCG313,17.09,11.6,5.38,0.6438,0.5027,,,0.061,LC1,best,,23.0,multi,no,no,no,no,no,yes,no,no,no,HCG313,11.59,5.38,0.29,8.49,0.61,3131.0,1.02,
211034343.0,034820.57+233101.4,57.08575,23.51708,HCG321,,13.51,5.93,0.2571,,,,0.041,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG321,13.5,5.93,0.19,10.43,0.27,2989.0,-0.08,
211101098.0,034821.52+243443.6,57.08969,24.57879,BPL174,,12.96,5.5,0.7157,,,,0.03,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL174,12.95,5.5,0.25,9.85,0.33,3096.0,-0.01,
210993561.0,034822.64+225221.7,57.09437,22.8727,HCG323,16.14,11.48,4.55,1.1389,,,,0.027,LC1,best,,20.0,single,no,no,no,no,no,no,no,no,no,HCG323,11.47,4.55,0.48,8.31,0.55,3420.0,-0.03,
211030912.0,034822.69+232743.0,57.09458,23.46196,HHJ171,,12.81,5.52,0.293,,,,0.041,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ171,12.8,5.52,0.23,9.7,0.35,3092.0,0.22,
211062705.0,034822.76+235821.1,57.09486,23.97254,HII1827,14.84,10.51,4.22,2.4666,0.3675,,,0.03,LC1,best,2.47,13.0,multi,no,no,no,yes,no,no,yes,no,no,HII1827,10.5,4.22,0.54,7.3,0.81,3562.0,0.61,
211115457.0,034822.80+244853.6,57.09501,24.8149,SK368,17.1,12.02,4.97,1.7216,,,,0.037,LC1,best,,10.0,single,no,no,no,no,no,no,no,no,no,SK368,12.01,4.97,0.39,8.88,0.47,3262.0,-0.09,
211010149.0,034823.91+230808.4,57.09966,23.13568,DH576,,13.15,5.62,0.3215,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH576,13.14,5.62,0.22,10.05,0.31,3064.0,-0.03,
211079332.0,034825.23+241426.0,57.10515,24.24056,HCG322,,11.99,5.5,0.7114,,,,0.066,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG322,11.98,5.5,0.24,8.88,0.51,3097.0,0.96,
210951703.0,034825.50+221241.7,57.10627,22.21159,HCG329,14.02,10.6,3.31,0.3992,,,,0.114,LC1,best,0.4,,single,no,no,no,no,no,no,no,no,no,HCG329,10.59,3.31,0.69,7.21,0.65,4047.0,-0.17,
211139723.0,034826.03+251441.0,57.10848,25.24475,HCG317,15.46,11.09,4.26,1.634,,,,0.06,LC1,best,1.63,,single,no,no,no,no,no,no,no,no,no,HCG317,11.08,4.26,0.53,7.89,0.62,3544.0,0.09,
211067419.0,034826.16+240254.3,57.10902,24.04844,HII1856,10.01,8.66,1.24,2.491,2.5937,,,0.013,LC1,best,,15.4,multi,no,no,no,yes,yes,yes,no,no,no,HII1856,8.65,1.24,1.22,4.15,1.19,6060.0,-0.13,
211013604.0,034826.58+231129.7,57.11079,23.19161,HCG332,17.45,11.36,5.98,0.4627,,,,0.076,LC1,ok,0.46,58.0,single,no,no,no,no,no,no,no,no,yes,HCG332,11.35,5.98,0.18,8.29,0.73,2978.0,2.13,
211020742.0,034828.02+231802.7,57.11678,23.30077,HII1883,12.66,9.85,2.7,0.2353,,,,0.061,LC1,best,0.23,140.0,single,no,no,yes,no,no,no,no,no,no,HII1883,9.84,2.7,0.78,6.27,0.8,4536.0,0.19,
211062438.0,034829.75+235805.9,57.12399,23.96833,HCG328,,13.02,5.53,0.6205,,,,0.014,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG328,13.01,5.53,0.23,9.91,0.32,3090.0,0.0,
211086138.0,034830.09+242044.1,57.12538,24.34559,HD23763=HII1876,6.95,6.57,0.27,0.3075,0.2972,0.3182,10.9869,0.004,LC1,best,,,multi,no,no,no,yes,no,yes,no,yes,no,HD23763=HII1876,6.56,0.27,,1.08,2.37,8703.0,,
211081985.0,034831.04+241653.3,57.12937,24.28148,HCG324,15.99,11.34,4.54,0.258,,,,0.039,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG324,11.33,4.54,0.48,8.17,0.59,3424.0,0.09,
211066477.0,034831.83+240158.8,57.13264,24.03301,HCG327,18.3,12.85,5.34,0.4896,,,,0.052,LC1,best,0.49,,single,no,no,no,no,no,no,no,no,no,HCG327,12.84,5.34,0.31,9.73,0.34,3143.0,-0.35,
211066484.0,034833.77+240159.0,57.14073,24.03306,HHJ184,,12.93,5.24,1.3602,,,,0.02,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ184,12.92,5.24,0.33,9.81,0.32,3173.0,-0.57,
211029232.0,034834.51+232605.3,57.1438,23.43481,HII1924,10.33,8.9,1.32,2.885,,,,0.015,LC1,best,2.89,14.2,multi,no,no,yes,yes,yes,no,no,no,no,HII1924,8.89,1.32,1.18,4.46,1.05,5995.0,-0.24,
210994964.0,034835.18+225342.5,57.1466,22.89514,HHJ10,20.71,13.75,6.85,0.2113,,,,0.071,LC4,best,,52.0,single,yes,no,no,no,no,no,no,no,no,HHJ10,13.74,6.85,0.11,10.8,0.25,2834.0,0.5,
211076761.0,034835.48+241203.2,57.14786,24.20091,V352Tau=HCG335,19.67,13.21,6.35,0.5216,,,,0.056,LC1,best,0.52,,single,no,no,no,no,no,no,no,no,no,V352Tau=HCG335,13.2,6.35,0.14,10.18,0.32,2905.0,0.62,
211116917.0,034839.30+245020.0,57.16375,24.83891,DH585,,13.42,5.8,0.2656,,,,0.024,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH585,13.41,5.8,0.21,10.33,0.28,3018.0,-0.17,
211077464.0,034839.90+241242.9,57.16627,24.21194,HCG337,,11.85,4.75,0.9204,,,,0.027,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG337,11.84,4.75,0.44,8.69,0.48,3343.0,-0.16,
211103033.0,034840.42+243634.2,57.16844,24.60951,HCG333,,12.33,5.27,0.8848,,,,0.047,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG333,12.32,5.27,0.32,9.21,0.42,3165.0,0.07,
211127395.0,034840.59+250120.1,57.16914,25.02226,BPL186,,13.61,6.34,0.7565,,,,0.046,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,BPL186,13.6,6.34,0.15,10.57,0.27,2906.0,0.21,
211016654.0,034840.97+231417.5,57.17075,23.2382,HCG343,,12.03,5.51,0.2671,0.1702,,,0.038,LC1,best,,,multi,no,no,no,no,no,yes,no,no,yes,HCG343,12.02,5.51,0.24,8.92,0.51,3093.0,0.95,
211126627.0,034842.13+250028.5,57.17557,25.00793,HCG339,16.61,11.72,4.78,0.3368,,,,0.046,LC1,best,,64.0,single,no,no,no,no,no,no,no,no,no,HCG339,11.71,4.78,0.42,8.57,0.51,3331.0,0.04,
211018096.0,034843.89+231535.4,57.18288,23.25985,HD23791=HII1993,8.37,7.66,0.6,0.0356,0.0479,0.0409,,0.002,LC1,best,,,multi,no,no,no,no,no,yes,no,yes,no,HD23791=HII1993,7.65,0.6,,2.58,1.62,7455.0,,
211132233.0,034844.03+250622.6,57.18349,25.1063,BPL189,,12.62,5.34,0.5,,,,0.043,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL189,12.61,5.34,0.31,9.5,0.38,3144.0,-0.12,
211103923.0,034844.68+243723.6,57.18618,24.62324,DH590,,14.03,6.45,0.3484,,,,0.038,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH590,14.02,6.45,0.14,11.01,0.22,2888.0,-0.11,
211103969.0,034845.35+243726.4,57.18896,24.62401,HCG346,,13.17,5.67,0.1238,,,,0.016,LC1,best,1.68,,single,no,no,no,no,no,no,no,no,no,HCG346,13.16,5.67,0.22,10.07,0.31,3052.0,-0.03,
211023137.0,034845.43+232019.9,57.18931,23.33887,HII2016,13.55,10.38,3.06,3.92,,,,0.057,LC3,best,3.88,9.8,single,no,no,yes,no,no,no,no,no,no,HII2016,10.37,3.06,0.74,6.91,0.69,4209.0,-0.15,
210942842.0,034846.58+220412.7,57.1941,22.07022,,,9.53,2.49,6.2883,,,,0.069,LC3,best,6.22,,single,no,no,no,no,no,no,no,no,no,,9.52,2.49,0.81,5.84,0.93,4639.0,0.39,
210901321.0,034848.21+212440.8,57.20091,21.41134,UGCSJ034848.23+212440.4,,12.64,5.36,0.6231,,,,0.064,LC2,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034848.23+212440.4,12.63,5.36,0.29,9.52,0.37,3138.0,-0.06,
211027879.0,034848.77+232448.2,57.20325,23.41339,HHJ86,,13.21,5.72,0.374,,,,0.032,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ86,13.2,5.72,0.22,10.12,0.3,3038.0,-0.03,
211081096.0,034848.94+241602.7,57.20394,24.26743,HII2027,10.93,8.82,2.0,5.0921,,,,0.045,LC3,best,5.07,5.6,single,no,no,yes,no,no,no,no,no,no,HII2027,8.81,2.0,0.92,4.88,1.16,5184.0,0.68,
211063000.0,034849.32+235838.3,57.2055,23.97732,HII2034,12.65,9.99,2.55,0.5503,,,,0.121,LC1,best,0.55,77.0,single,no,no,yes,no,no,no,no,no,no,HII2034,9.98,2.55,0.81,6.36,0.72,4696.0,-0.04,
211006328.0,034850.65+230430.2,57.21108,23.07507,HHJ116,,13.11,5.63,0.3617,,,,0.01,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ116,13.1,5.63,0.22,10.01,0.31,3062.0,0.01,
211087131.0,034855.64+242140.3,57.23185,24.36121,HHJ8,20.6,14.1,6.39,0.1267,,,,0.039,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ8,14.09,6.39,0.14,11.07,0.22,2898.0,-0.24,
211085091.0,034857.34+241943.8,57.23895,24.32884,HCG349,15.91,11.05,4.75,1.706,1.8515,,,0.026,LC1,best,,,multi,yes,no,no,yes,no,yes,no,no,no,HCG349,11.04,4.75,0.43,7.89,0.7,3342.0,0.67,
211007577.0,034858.28+230539.2,57.24284,23.09424,HHJ353,16.35,11.67,4.57,13.6986,,,,0.012,LC1,best,,,single,yes,no,yes,no,no,no,no,no,no,HHJ353,11.66,4.57,0.48,8.5,0.51,3412.0,-0.2,
211014186.0,034858.48+231204.3,57.24369,23.20122,HII2106,11.54,9.38,2.05,6.0067,,,,0.031,LC3,best,3.04,6.0,single,no,no,yes,no,no,no,no,no,no,HII2106,9.37,2.05,0.91,5.47,0.91,5129.0,0.16,
211120664.0,034900.97+245410.1,57.25408,24.90282,HCG351,16.95,11.81,5.03,1.4972,,,,0.014,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG351,11.8,5.03,0.38,8.67,0.52,3242.0,0.2,
211000411.0,034900.99+225849.5,57.25416,22.98044,HCG353,15.39,11.15,4.13,8.5889,,,,0.047,LC3,best,8.41,7.0,single,yes,yes,yes,no,no,no,no,no,no,HCG353,11.14,4.13,0.56,7.93,0.59,3603.0,-0.1,
211041750.0,034901.14+233815.6,57.25477,23.63769,DH598,,13.58,5.97,0.3242,,,,0.031,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,DH598,13.57,5.97,0.18,10.51,0.26,2981.0,-0.1,
211017570.0,034902.32+231508.8,57.2597,23.25246,HII2126,11.71,9.7,1.9,6.1535,,,,0.014,LC3,best,3.06,4.0,multi,no,no,yes,yes,yes,no,no,no,no,HII2126,9.69,1.9,0.94,5.68,0.78,5259.0,-0.26,
210933044.0,034902.95+215447.2,57.26231,21.91312,BPL197,,13.37,5.74,0.6738,,,,0.024,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL197,13.36,5.74,0.22,10.28,0.28,3033.0,-0.19,
211047980.0,034905.85+234423.1,57.27441,23.73975,HCG354,15.31,10.79,4.41,0.8288,1.4228,,,0.029,LC1,best,0.58,20.0,multi,no,no,no,no,no,no,yes,no,no,HCG354,10.78,4.41,0.51,7.6,0.74,3478.0,0.47,
211008337.0,034905.91+230622.0,57.27466,23.10613,HCG357,,12.24,5.06,1.1187,,,,0.047,LC2,best,,,single,no,no,no,no,no,no,no,no,no,HCG357,12.23,5.06,0.38,9.11,0.43,3233.0,-0.2,
211050460.0,034906.10+234652.5,57.27545,23.78127,HII2147,10.87,8.58,2.18,0.7768,0.1541,,,0.037,LC1,best,0.78,6.9,multi,no,no,no,no,yes,no,yes,no,no,HII2147,8.57,2.18,0.88,4.72,1.38,4919.0,1.08,
211086260.0,034911.02+242051.2,57.29595,24.34758,HCG355,17.42,12.18,5.13,2.0109,,,,0.032,LC1,best,2.01,,single,yes,no,no,no,no,no,no,no,no,HCG355,12.17,5.13,0.36,9.05,0.44,3209.0,-0.02,
210949534.0,034911.23+221036.4,57.29681,22.17679,HCG360,13.8,10.1,3.59,5.9405,0.849,,,0.029,LC3,best,5.6,,multi,no,no,no,no,no,no,yes,no,no,HCG360,10.09,3.59,0.65,6.78,0.86,3881.0,0.51,
211036665.0,034911.27+233318.8,57.29698,23.55524,HII2193,14.23,10.57,3.55,1.4162,,,,0.022,LC1,ok,1.42,23.0,single,yes,yes,yes,no,no,no,no,no,no,HII2193,10.56,3.55,0.65,7.24,0.69,3904.0,0.02,
211104722.0,034911.72+243811.7,57.29885,24.6366,HII2172,10.44,8.95,1.38,4.2628,,,,0.018,LC3,best,4.67,10.3,multi,yes,yes,no,yes,yes,no,no,no,no,HII2172,8.94,1.38,1.14,4.56,1.03,5935.0,-0.19,
211057064.0,034912.19+235312.5,57.3008,23.88683,HD23863=HII2195,8.12,7.58,0.43,0.0559,0.0322,,,0.003,LC1,best,,,multi,no,no,no,no,no,yes,no,yes,no,HD23863=HII2195,7.57,0.43,,2.32,1.62,7934.0,,
211016037.0,034912.30+231342.0,57.30127,23.22835,HII2209,14.48,10.72,3.65,5.3258,,,,0.027,LC3,best,5.32,5.4,single,yes,yes,yes,yes,yes,no,no,no,no,HII2209,10.71,3.65,0.64,7.41,0.66,3847.0,-0.06,
211100392.0,034915.37+243402.2,57.31408,24.56728,HII2208,14.42,10.49,3.82,0.3983,,,,0.063,LC1,best,0.4,73.0,single,no,no,no,no,no,no,no,no,no,HII2208,10.48,3.82,0.61,7.22,0.75,3756.0,0.31,
211025773.0,034915.61+232249.3,57.31506,23.38038,HHJ36,19.47,13.41,5.95,0.5256,,,,0.032,LC1,best,,37.0,single,no,no,no,no,no,no,no,no,no,HHJ36,13.4,5.95,0.18,10.33,0.28,2984.0,0.04,
211068337.0,034916.40+240349.2,57.31836,24.06367,HCG362,15.52,10.75,4.66,0.4015,0.5806,,,0.021,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,HCG362,10.74,4.66,0.45,7.59,0.79,3376.0,0.86,
211089419.0,034916.79+242346.0,57.31996,24.39613,HII2220,7.52,7.24,0.17,0.2652,,,,0.005,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HII2220,7.23,0.17,,1.62,1.77,8879.0,,
211065427.0,034916.80+240058.8,57.32001,24.01635,HHJ308,,12.24,5.81,0.3628,,,,0.017,LC1,ok,,,single,no,no,no,no,no,no,no,no,no,HHJ308,12.23,5.81,0.21,9.15,0.48,3017.0,1.0,
211113202.0,034920.58+244636.0,57.33579,24.77667,HII2244,12.58,9.94,2.53,0.5603,,,,0.039,LC1,best,0.56,45.0,single,no,no,yes,no,no,no,no,no,no,HII2244,9.93,2.53,0.81,6.29,0.74,4685.0,0.0,
211108263.0,034921.24+244140.9,57.33851,24.69472,HHJ51,,13.51,5.84,0.4433,,,,0.042,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HHJ51,13.5,5.84,0.2,10.43,0.27,3010.0,-0.19,
211042656.0,034921.48+233906.4,57.33954,23.6518,HCG363,17.15,11.98,5.06,0.3389,,,,0.028,LC1,best,0.34,,single,no,no,no,no,no,no,no,no,no,HCG363,11.97,5.06,0.38,8.85,0.48,3232.0,0.07,
210915466.0,034922.50+213756.3,57.34377,21.63233,DH619,,12.66,5.64,0.4171,0.2858,,,0.022,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,DH619,12.65,5.64,0.22,9.56,0.39,3060.0,0.47,
211054014.0,034924.05+235021.4,57.35021,23.83928,HII2284,11.35,9.43,1.81,5.5927,,,,0.017,LC3,best,5.82,3.6,single,no,no,yes,yes,no,no,no,no,no,HII2284,9.42,1.81,0.97,5.35,0.89,5306.0,-0.1,
210958195.0,034925.54+221844.7,57.35643,22.31242,BPL206,,13.32,5.82,0.9081,,,,0.021,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL206,13.31,5.82,0.2,10.23,0.29,3014.0,-0.04,
211004548.0,034925.59+230250.2,57.35665,23.0473,HHJ79,18.92,13.21,5.6,0.3094,,,,0.058,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ79,13.2,5.6,0.22,10.11,0.3,3070.0,-0.09,
211089916.0,034927.57+242413.8,57.3649,24.40384,HHJ192,,12.68,5.43,0.3888,,,,0.027,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ192,12.67,5.43,0.26,9.57,0.37,3116.0,0.13,
211098117.0,034927.63+243154.2,57.36514,24.53173,HCG370,15.99,11.26,4.62,0.543,,,,0.011,LC4,best,0.54,,single,no,no,no,no,no,no,no,no,no,HCG370,11.25,4.62,0.46,8.09,0.62,3392.0,0.29,
211046315.0,034928.73+234244.0,57.36974,23.71223,HII2311,11.35,9.43,1.81,5.7139,,,,0.02,LC3,best,2.93,6.4,multi,no,no,no,yes,yes,no,no,no,no,HII2311,9.42,1.81,0.97,5.35,0.88,5354.0,-0.1,
211042471.0,034929.80+233855.4,57.3742,23.64873,HHJ158,,12.7,5.56,0.37,0.5251,,,0.023,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,HHJ158,12.69,5.56,0.23,9.6,0.38,3080.0,0.36,
211044929.0,034931.21+234119.8,57.38008,23.68885,HHJ142,,12.76,5.51,0.3013,,,,0.027,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ142,12.75,5.51,0.24,9.65,0.36,3093.0,0.23,
211018906.0,034932.15+231618.2,57.38398,23.27173,DH626,,13.48,5.53,0.3855,,,,0.031,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH626,13.47,5.53,0.23,10.38,0.26,3088.0,-0.46,
211059767.0,034932.53+235542.6,57.38556,23.92852,HCG371,17.91,12.44,5.36,0.7781,,,,0.084,LC1,best,0.78,,single,no,no,no,no,no,no,no,no,no,HCG371,12.43,5.36,0.29,9.32,0.41,3137.0,0.14,
211027758.0,034932.56+232441.2,57.3857,23.41146,HHJ245,17.92,12.35,5.46,0.3933,0.3132,,,0.013,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,HHJ245,12.34,5.46,0.26,9.24,0.43,3108.0,0.5,
211025770.0,034932.72+232249.4,57.38634,23.38041,HII2345,9.14,8.04,0.99,0.2389,0.4767,,,0.001,LC1,best,,130.0,multi,no,no,no,no,no,no,yes,no,no,HII2345,8.03,0.99,1.38,3.32,1.45,6637.0,0.04,
211098279.0,034933.03+243202.6,57.38763,24.53406,HCG372,16.58,11.74,4.73,1.5928,,,,0.024,LC2,best,1.59,7.0,single,no,no,no,no,no,no,no,no,no,HCG372,11.73,4.73,0.43,8.58,0.5,3349.0,-0.03,
211051330.0,034933.11+234743.5,57.388,23.79542,HII2341,10.93,9.19,1.63,4.9432,,,,0.014,LC3,best,4.88,3.5,multi,no,no,no,yes,yes,no,no,no,no,HII2341,9.18,1.63,1.03,4.99,0.94,5600.0,-0.05,
211030481.0,034934.91+232716.8,57.39547,23.45468,HII2368,14.35,10.42,3.82,1.2809,,,,0.055,LC1,best,1.29,,single,no,no,yes,no,no,no,no,no,no,HII2368,10.41,3.82,0.61,7.15,0.78,3756.0,0.38,
210815768.0,034935.74+200628.9,57.39895,20.10804,DH631,,12.92,5.87,0.2999,,,,0.023,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH631,12.91,5.87,0.19,9.84,0.35,3003.0,0.44,
210947895.0,034935.87+220905.3,57.39949,22.15148,HCG376,13.98,10.02,3.85,0.2471,0.3241,,,0.04,LC1,best,0.25,,multi,no,no,no,yes,no,yes,no,no,no,HCG376,10.01,3.85,0.6,6.75,0.94,3741.0,0.8,
211020101.0,034939.39+231724.4,57.41415,23.29012,HII2406,11.1,9.29,1.7,5.0132,,,,0.04,LC3,best,5.03,8.8,single,no,no,yes,no,no,no,no,no,no,HII2406,9.28,1.7,1.01,5.14,0.94,5434.0,-0.09,
210829886.0,034941.01+201927.5,57.42091,20.32433,s4382488,,9.85,3.68,1.6493,,,,0.063,LC3,ok,,,single,no,no,no,no,no,no,no,no,no,s4382488,9.84,3.68,0.63,6.55,0.99,3831.0,0.83,
211017407.0,034941.12+231459.6,57.42137,23.24989,UGCSJ034941.13+231459.2,,13.12,6.32,0.1971,,,,0.026,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034941.13+231459.2,13.11,6.32,0.15,10.08,0.34,2910.0,0.68,
210934634.0,034941.69+215619.4,57.42374,21.93875,BPL214,,13.76,6.37,0.3971,,,,0.051,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL214,13.75,6.37,0.14,10.73,0.25,2902.0,0.08,
211093684.0,034942.26+242747.0,57.42612,24.46306,HII2407,12.19,9.79,2.29,7.2745,8.454,,,0.046,LC3,best,7.29,6.3,multi,yes,yes,yes,yes,no,yes,no,no,no,HII2407,9.78,2.29,0.86,6.01,0.78,4888.0,-0.04,
211084463.0,034942.70+241907.7,57.42793,24.31883,,,11.99,5.48,0.4441,,,,0.023,LC1,best,,,single,no,no,no,no,no,no,no,no,no,,11.98,5.48,0.25,8.88,0.51,3103.0,0.9,
211046293.0,034943.52+234242.7,57.43137,23.71188,HR1183=HII2425,,6.25,-0.19,0.1765,,,,0.002,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HR1183=HII2425,6.24,-0.19,,,,,,
210949721.0,034948.43+221048.5,57.45181,22.18016,BPL216,,11.99,4.93,1.6719,,,,0.071,LC2,best,,,single,no,no,no,no,no,no,no,no,no,BPL216,11.98,4.93,0.4,8.85,0.47,3276.0,-0.08,
211045933.0,034950.35+234220.2,57.45982,23.70563,HII2462,11.49,9.55,1.83,6.8472,,,,0.019,LC3,best,6.93,5.1,single,no,no,yes,no,no,no,no,no,no,HII2462,9.54,1.83,0.97,5.48,0.83,5322.0,-0.21,
210872577.0,034950.37+205800.3,57.45988,20.96676,UGCSJ034950.38+205759.8,,12.41,5.24,0.857,,,,0.016,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034950.38+205759.8,12.4,5.24,0.33,9.29,0.41,3172.0,-0.04,
210894583.0,034951.79+211826.4,57.4658,21.30734,HCG378,15.63,10.92,4.6,0.4722,0.3702,,,0.021,LC1,ok,0.37,,multi,yes,no,no,no,no,yes,no,no,no,HCG378,10.91,4.6,0.46,7.75,0.72,3400.0,0.62,
211070577.0,034955.48+240605.2,57.48117,24.10145,DH641,,12.63,5.39,0.5612,,,,0.038,LC1,best,0.56,,single,no,no,no,no,no,no,no,no,no,DH641,12.62,5.39,0.28,9.52,0.38,3130.0,0.02,
210833622.0,034956.06+202252.7,57.48359,20.38132,UGCSJ034956.07+202252.2,,12.63,5.45,1.0465,,,,0.019,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034956.07+202252.2,12.62,5.45,0.26,9.52,0.38,3111.0,0.23,
211015348.0,034956.48+231307.1,57.48536,23.21864,HII2506,10.27,8.82,1.34,2.1762,,,,0.012,LC1,best,2.12,13.8,multi,no,no,yes,yes,yes,no,no,no,no,HII2506,8.81,1.34,1.16,4.39,1.12,5910.0,-0.12,
211047055.0,034957.62+234328.3,57.49012,23.72453,DH644,,13.39,5.9,0.3019,,,,0.099,LC1,best,0.3,,single,no,no,no,no,no,no,no,no,no,DH644,13.38,5.9,0.19,10.31,0.28,2996.0,-0.01,
211054599.0,034958.05+235055.2,57.49189,23.84869,HD23964,6.73,6.51,0.11,1.6412,1.5886,0.7875,,0.002,LC1,best,,,multi,no,no,no,yes,yes,yes,no,no,no,HD23964,6.5,0.11,,,,,,
211046168.0,034958.33+234233.9,57.49306,23.70943,SK293,16.33,11.57,4.65,1.3418,,,,0.047,LC1,best,1.34,,single,no,no,no,no,no,no,no,no,no,SK293,11.56,4.65,0.45,8.41,0.54,3380.0,0.02,
211076441.0,034959.53+241145.9,57.49806,24.19611,BPL220,,13.55,5.93,1.0385,,,,0.021,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL220,13.54,5.93,0.19,10.47,0.27,2989.0,-0.12,
211055468.0,035002.16+235144.8,57.50904,23.86245,HCG382,,11.99,4.93,0.6757,,,,0.038,LC4,best,,,single,no,no,no,no,no,no,no,no,no,HCG382,11.98,4.93,0.4,8.85,0.47,3276.0,-0.08,
211020988.0,035004.99+231817.4,57.5208,23.30485,DH650,,13.4,5.71,0.321,,,,0.022,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,DH650,13.39,5.71,0.22,10.31,0.28,3041.0,-0.23,
211071889.0,035005.05+240726.3,57.52108,24.12398,HII2548,14.02,10.59,3.32,6.4254,,,,0.059,LC4,best,6.44,5.7,single,no,no,no,no,no,no,no,no,no,HII2548,10.58,3.32,0.69,7.2,0.66,4040.0,-0.14,
211156183.0,035008.40+253256.0,57.53504,25.54891,HCG386,,12.38,5.26,1.7487,,,,0.045,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,HCG386,12.37,5.26,0.32,9.26,0.41,3169.0,0.0,
211064196.0,035012.25+235945.2,57.55108,23.99589,HII2602,15.49,10.85,4.53,1.8401,,,,0.022,LC1,best,,11.0,single,no,no,no,no,no,no,no,no,no,HII2602,10.84,4.53,0.49,7.68,0.73,3428.0,0.56,
211059658.0,035012.44+235536.2,57.55186,23.92673,SK279,,12.12,5.68,0.3645,0.3564,,,0.019,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,SK279,12.11,5.68,0.22,9.02,0.5,3048.0,1.03,
211149525.0,035014.74+252530.1,57.56144,25.42505,DH662,,12.92,5.51,0.6652,,,,0.022,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH662,12.91,5.51,0.25,9.81,0.34,3094.0,0.02,
211078413.0,035015.26+241336.1,57.5636,24.22672,HCG394,17.54,12.38,5.05,1.1204,,,,0.063,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG394,12.37,5.05,0.38,9.25,0.4,3235.0,-0.35,
211147023.0,035017.65+252246.3,57.57358,25.37955,TrS151x,9.65,8.38,1.16,1.857,1.7823,,,0.004,LC1,best,,,multi,no,no,no,yes,yes,yes,no,no,no,TrS151x,8.37,1.16,1.26,3.83,1.14,6655.0,0.03,
211007717.0,035021.29+230547.0,57.58875,23.09639,HII2665,11.36,9.33,1.92,5.3657,,,,0.023,LC3,best,5.39,5.7,single,no,no,yes,no,no,no,no,no,no,HII2665,9.32,1.92,0.94,5.32,0.95,5184.0,0.11,
210950265.0,035022.91+221118.0,57.59546,22.18836,HCG398,14.51,10.59,3.81,1.8957,,,,0.05,LC2,best,1.89,,single,no,no,no,no,no,no,no,no,no,HCG398,10.58,3.81,0.61,7.32,0.72,3762.0,0.2,
210855272.0,035024.94+204218.1,57.60395,20.70505,DH668,14.69,10.94,3.64,17.597,,,,0.004,LC1,ok,,,single,yes,no,no,no,no,no,no,no,no,DH668,10.93,3.64,0.64,7.63,0.59,3853.0,-0.29,
