EPIC,Name_IAU,RAdeg,DEdeg,Other,Vmag_x,Ksmag_R16,(V-K)0,Per1,Per2,Per3,Per4,Ampl,LC,memb,Per_lit,vsini,Per_cat,dd,ddm,shch,beat,cpeak,resc,resd,dscu,cloud,Name_adopt,Ksmag_S16,(V-K),Mass,Mbol,Radius,Teff,Delmag,E(B-V),Object_name,Vmag_y,rmag,Icmag,Kmag,T_VI,T_VK,T_rK,T_IK,Period,A_r,R_o,Tspec,RV,EWHa,D_EWHa,TiO2n,D_TiO2n,TiO5n,D_TiO5n,Tquiet,fs1,Tspot1,fs2,Tspot2,multi,Flag,RAJ2000,DEJ2000
211090866.0,034549.35+242507.3,56.45565,24.4187,BPL77,,11.8,4.86,2.4271,,,,0.013999999999999999,LC1,best,,,single,yes,no,no,no,yes,no,no,no,no,BPL77,11.79,4.86,0.41,8.65,0.5,3303.0,0.03,,Cl* Melotte 22 BPL77,99.0,99.0,14.09,11.802999999999999,,,,3328.48,,,,3375.81,6.17,3.783,3.6827,0.6726,-0.0534,0.5204,-0.017,3402.37,0.461,2930.0,0.183,3025.0,0.0,1-1-4-1-1,56.455654,24.418707
211082883.0,034551.32+241744.5,56.46385,24.2957,UGCSJ034551.33+241744.2,,12.73,5.51,0.4114,,,,0.03,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034551.33+241744.2,12.72,5.51,0.25,9.62,0.37,3094.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211031105.0,034552.74+232754.2,56.46978000000001,23.46507,HCG202,,12.33,5.3,0.6841,,,,0.086,LC2,best,,,single,no,no,no,no,no,no,no,no,no,HCG202,12.32,5.3,0.31,9.21,0.43,3154.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211078239.0,034554.98+241326.1,56.47909,24.22394,BPL82,,11.85,5.52,0.38299999999999995,0.3644,,,0.022000000000000002,LC1,best,,,multi,no,no,no,yes,no,yes,no,no,no,BPL82,11.84,5.52,0.23,8.74,0.55,3091.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211003154.0,034556.95+230129.2,56.48732,23.02478,HCG205,17.9,12.58,5.21,0.5743,,,,0.026000000000000002,LC1,best,0.57,,single,no,no,no,no,no,no,no,no,no,HCG205,12.57,5.21,0.33,9.46,0.37,3183.0,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211086480.0,034557.07+242101.1,56.48783,24.35031,,,12.84,6.32,0.2103,,,,0.012,LC1,best,,,single,no,no,no,no,no,no,no,no,no,,12.83,6.32,0.15,9.8,0.38,2911.0,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211073154.0,034557.90+240841.0,56.49126,24.14475,DH412,,13.68,5.87,0.2184,,,,0.023,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH412,13.67,5.87,0.19,10.6,0.25,3003.0,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211047828.0,034602.75+234414.6,56.511480000000006,23.737389999999998,HII870,12.61,9.26,1.74,3.9585,4.2952,,,0.021,LC3,best,3.93,9.7,multi,no,no,no,yes,yes,yes,no,no,no,HII870,9.09,1.81,0.7,5.06,0.95,5508.0,1.14,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211107496.0,034602.95+244055.8,56.51231,24.68218,BPL85,,13.14,6.4,5.8529,,,,0.1,LC4,best,,,single,no,no,no,no,no,no,no,no,no,BPL85,13.13,6.4,0.14,10.11,0.33,2897.0,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211086387.0,034603.44+242057.1,56.51436999999999,24.3492,HCG206,,12.56,5.45,0.3745,,,,0.013999999999999999,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG206,12.55,5.45,0.26,9.45,0.39,3111.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211027393.0,034604.12+232419.9,56.51716999999999,23.40553,HII882,12.95,9.89,2.95,0.5785,,,,0.043,LC1,best,0.58,80.0,multi,yes,yes,yes,yes,no,no,no,no,no,HII882,9.88,2.95,0.75,6.41,0.82,4336.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211059727.0,034604.29+235540.8,56.51789,23.92801,HHJ363,,11.82,5.15,0.4336,,,,0.02,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ363,11.81,5.15,0.35,8.69,0.53,3203.0,0.37,,Cl* Melotte 22 HHJ 363,16.7,99.0,13.9,11.815999999999999,3181.38,3313.07,,3625.08,,,,3349.28,3.88,5.9389,5.8043,0.6777,-0.026,0.5064,-0.0037,3349.28,0.268,2935.0,0.045,3005.0,1.0,1-1-6-1-1,56.517899,23.928019
211074500.0,034604.55+240956.0,56.51899,24.165570000000002,BPL88,,13.18,5.65,0.728,,,,0.033,LC4,best,,,single,no,no,no,no,no,no,no,no,no,BPL88,13.17,5.65,0.22,10.08,0.3,3056.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211000470.0,034605.24+225853.9,56.52185,22.98165,HCG214,14.0,10.5,3.39,9.8931,8.0227,,,0.011000000000000001,LC1,best,8.6,,multi,no,no,no,yes,no,yes,no,no,no,HCG214,10.49,3.39,0.68,7.13,0.69,3998.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211103222.0,034605.63+243644.4,56.52346,24.61235,SK488,,11.44,4.6,1.1298,,,,0.059000000000000004,LC1,best,,,single,no,no,no,no,no,no,no,no,no,SK488,11.43,4.6,0.46,8.27,0.57,3399.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211103322.0,034605.68+243649.9,56.52369,24.613879999999998,UGCSJ034605.69+243649.7,,13.06,5.56,1.1297,,,,0.06,LC2,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034605.69+243649.7,13.05,5.56,0.23,9.96,0.32,3081.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211100398.0,034606.49+243402.6,56.52706,24.56741,HII879,12.79,10.17,2.51,7.0484,,,,0.036000000000000004,LC3,best,7.07,6.4,multi,yes,yes,yes,yes,no,no,no,no,no,HII879,10.16,2.51,0.81,6.49,0.69,4651.0,-0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211100131.0,034606.89+243346.0,56.52874,24.5628,HII883,13.05,10.29,2.65,7.9101,6.8323,,,0.028999999999999998,LC3,best,7.04,3.8,multi,no,no,no,no,yes,yes,no,no,no,HII883,10.28,2.65,0.8,6.67,0.66,4539.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211087985.0,034607.50+242227.7,56.531259999999996,24.37438,HII890,14.71,10.86,3.74,5.0781,5.6582,,,0.018000000000000002,LC1,best,5.17,5.4,multi,no,no,no,yes,yes,yes,no,no,no,HII890,10.85,3.74,0.62,7.57,0.63,3799.0,-0.14,,Cl Melotte 22 890,14.71,14.182,12.83,10.86,3905.81,3873.61,3838.5,3817.14,5.17267561,0.0915,0.16801,3824.86,10.18,1.9669,2.194,0.8573,-0.0358,0.7533,-0.0432,3905.81,0.34600000000000003,3190.0,0.303,3320.0,0.0,1-1-1-1-1,56.531268999999995,24.37438
211118542.0,034607.76+245200.4,56.53236,24.8668,HII885,12.08,9.36,2.61,6.9551,,,,0.017,LC1,best,6.83,5.7,single,yes,yes,yes,no,yes,no,no,no,no,HII885,9.35,2.61,0.8,5.74,0.99,4607.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211023687.0,034608.35+232051.0,56.53483000000001,23.347520000000003,HII915,13.79,10.4,3.28,3.9299,,,,0.08900000000000001,LC2,best,,9.3,single,no,no,no,no,no,no,no,no,no,HII915,10.39,3.28,0.69,7.0,0.71,4065.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211107114.0,034608.69+244033.2,56.53621999999999,24.675910000000002,HCG209,,12.71,5.37,1.986,,,,0.10800000000000001,LC4,best,,,single,no,no,no,no,no,no,no,no,no,HCG209,12.7,5.37,0.3,9.6,0.36,3133.0,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210983092.0,034609.58+224237.4,56.53994,22.71039,HCG217,17.3,11.9,5.29,0.8677,0.9494,,,0.022000000000000002,LC1,best,,8.0,multi,no,no,no,yes,no,yes,no,no,no,HCG217,11.89,5.29,0.32,8.78,0.52,3158.0,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210881103.0,034609.87+210552.7,56.54115,21.09799,DH425,,12.25,5.1,0.4625,,,,0.040999999999999995,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH425,12.24,5.1,0.37,9.12,0.43,3220.0,-0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211106969.0,034609.89+244025.0,56.541219999999996,24.67362,HII906,15.2,10.59,4.5,1.9819,,,,0.049,LC1,best,2.0,15.0,single,no,no,no,no,no,no,no,no,no,HII906,10.58,4.5,0.49,7.41,0.82,3440.0,0.79,,Cl Melotte 22 906,15.2,14.632,12.81,10.593,3452.74,3441.11,3433.84,3421.07,1.99956954,0.0414,0.04988,3464.8,4.53,4.186,4.117,0.7119,-0.0337,0.5665,0.0035,3452.74,0.326,2977.5,0.0,,1.0,1-2-1-1-1,56.541225,24.673626000000002
211023213.0,034610.04+232024.0,56.541869999999996,23.34001,HII923,10.16,8.69,1.36,2.8527,,,,0.02,LC1,best,2.85,18.2,multi,yes,yes,yes,yes,yes,no,no,no,no,HII923,8.68,1.36,1.15,4.28,1.15,5968.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211103863.0,034611.74+243720.3,56.548930000000006,24.62231,HII916,11.71,9.54,2.06,5.9772,,,,0.132,LC3,best,5.91,6.1,single,no,no,no,no,no,no,no,no,no,HII916,9.53,2.06,0.91,5.62,0.88,5038.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211038588.0,034612.66+233513.9,56.55275,23.58721,UGCSJ034612.66+233513.5,,12.99,5.62,0.5507,,,,0.022000000000000002,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034612.66+233513.5,12.98,5.62,0.22,9.89,0.33,3065.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211067768.0,034612.86+240315.7,56.55361,24.054370000000002,HII930,14.2,10.6,3.49,1.3879,,,,0.06,LC2,best,1.39,19.0,single,no,no,no,no,no,no,no,no,no,HII930,10.59,3.49,0.66,7.26,0.67,3938.0,-0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210982761.0,034613.84+224219.8,56.55769,22.70551,HHJ200,,12.46,5.63,0.3079,0.3899,,,0.009000000000000001,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,HHJ200,12.45,5.63,0.22,9.36,0.42,3061.0,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211107734.0,034617.93+244109.5,56.57471999999999,24.686,HHJ367,16.51,11.69,4.71,5.5174,,,,0.038,LC3,best,5.49,,single,no,no,no,no,no,no,no,no,no,HHJ367,11.68,4.71,0.44,8.53,0.51,3357.0,-0.03,,Cl* Melotte 22 HHJ 367,16.509,99.0,14.004000000000001,11.687999999999999,3367.14,3340.18,,3296.86,5.48522377,0.0837,0.12426,3343.87,7.71,2.8046,2.6817,0.6814,-0.03,0.5075,-0.0118,3367.14,0.3,2940.0,0.136,3005.0,0.0,1-1-1-1-1,56.574726,24.686003
210866744.0,034619.33+205247.2,56.58056,20.87978,PELS050,11.56,9.52,1.93,5.9344,2.8616,,,0.026000000000000002,LC3,best,5.93,,multi,no,no,no,yes,yes,no,yes,no,no,PELS050,9.51,1.93,0.94,5.53,0.84,5245.0,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211002561.0,034619.40+230055.7,56.58085,23.0155,HHJ47,,13.18,6.3,0.1807,0.1589,,,0.022000000000000002,LC1,best,,,multi,no,no,no,no,no,yes,no,no,no,HHJ47,13.17,6.3,0.15,10.14,0.33,2914.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211125236.0,034619.85+245901.5,56.582730000000005,24.98376,HHJ303,17.4,11.97,5.32,0.6783,0.5051,,,0.016,LC1,best,0.34,24.0,multi,yes,no,no,no,no,yes,no,no,no,HHJ303,11.96,5.32,0.31,8.85,0.5,3149.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211113696.0,034620.47+244707.7,56.58531,24.78548,HII974,13.96,10.54,3.31,6.3758,,,,0.024,LC4,best,6.58,4.2,single,no,no,yes,no,no,no,no,no,no,HII974,10.53,3.31,0.69,7.15,0.67,4047.0,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211100238.0,034621.35+243352.4,56.588969999999996,24.56458,HHJ105,,13.07,5.72,0.4397,,,,0.024,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ105,13.06,5.72,0.22,9.98,0.32,3040.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211007016.0,034621.39+230509.1,56.58914,23.08588,HHJ33,,13.7,5.81,0.3742,,,,0.026000000000000002,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ33,13.69,5.81,0.2,10.61,0.25,3016.0,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211005799.0,034621.62+230401.0,56.5901,23.06695,DH440,,12.75,5.77,0.6772,0.5756,,,0.023,LC1,best,,,multi,no,no,no,yes,no,yes,no,no,no,DH440,12.74,5.77,0.21,9.66,0.38,3025.0,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211032382.0,034622.46+232908.2,56.59359,23.48563,UGCSJ034622.46+232908.0,,12.82,6.18,0.3797,,,,0.039,LC1,best,,,single,no,no,no,no,no,no,no,no,no,UGCSJ034622.46+232908.0,12.81,6.18,0.16,9.77,0.38,2936.0,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211100565.0,034622.67+243412.6,56.594469999999994,24.57017,HII996,10.42,8.87,1.44,3.2310000000000003,3.0359,,,0.016,LC3,best,3.09,11.9,multi,no,no,no,yes,no,yes,no,no,no,HII996,8.86,1.44,1.1,4.53,1.06,5876.0,0.03,,Cl Melotte 22 996,10.41,10.319,9.71,8.923,6063.17,6043.0,5863.53,6025.57,3.0877707,0.0188,0.24674000000000001,5906.34,1.39,-1.9351,0.2905,0.9843,-0.0003,0.9503,-0.008,6063.17,0.016,3550.0,0.218,3605.0,0.0,1-1-1-0-0,56.59447900000001,24.570176999999997
211102725.0,034623.02+243618.1,56.59593,24.60505,BPL99,,12.72,5.24,1.1143,,,,0.03,LC3,best,,,single,no,no,no,no,no,no,no,no,no,BPL99,12.71,5.24,0.33,9.6,0.35,3173.0,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211066346.0,034623.46+240151.3,56.59776,24.03094,HCG218,,12.85,5.56,0.4678,,,,0.021,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HCG218,12.84,5.56,0.23,9.75,0.35,3081.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211096320.0,034624.11+243012.9,56.60049,24.5036,BPL101,,13.84,5.99,0.1891,,,,0.045,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL101,13.83,5.99,0.18,10.77,0.23,2976.0,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211094777.0,034624.62+242846.5,56.602619999999995,24.4796,HHJ249,18.3,12.54,5.65,0.8915,,,,0.024,LC1,best,0.89,,single,no,no,no,no,no,no,no,no,no,HHJ249,12.53,5.65,0.22,9.44,0.41,3057.0,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210903023.0,034625.16+212617.6,56.60487,21.438229999999997,DH446,17.01,11.52,5.38,1.028,0.3107,,,0.06,LC1,best,,,multi,no,no,no,no,no,no,yes,no,no,DH446,11.51,5.38,0.29,8.41,0.63,3131.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211074151.0,034625.38+240936.3,56.60576,24.1601,HCG219,15.83,11.14,4.58,0.3224,,,,0.045,LC2,best,0.32,65.0,single,no,no,no,no,no,no,no,no,no,HCG219,11.13,4.58,0.47,8.12,0.56,3555.0,0.36,,Cl* Melotte 22 HCG 219,15.83,15.408,13.37,11.136,3399.19,3398.98,3320.86,3398.58,0.32231656,0.0888,0.00759,3338.9,9.96,4.9621,4.8598,0.6584,-0.0664,0.5013,-0.0345,3399.19,0.5329999999999999,2910.0,0.336,3000.0,0.0,1-1-1-1-1,56.605766,24.160104999999998
211093117.0,034626.99+242714.1,56.6125,24.45392,HHJ326,,12.05,5.09,0.9143,,,,0.038,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ326,12.04,5.08,0.37,8.92,0.47,3224.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211133821.0,034627.35+250808.0,56.61396,25.13556,HII1015,10.54,8.99,1.44,3.4241,3.6675,,,0.018000000000000002,LC3,best,1.72,9.6,multi,no,no,no,yes,no,yes,no,no,no,HII1015,8.98,1.44,1.1,4.65,1.02,5840.0,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211052343.0,034627.68+234845.6,56.61537,23.81269,HHJ161,,12.65,6.27,2.3468,0.7581,,,0.006999999999999999,LC1,ok,,,multi,no,no,no,no,no,no,yes,no,no,HHJ161,12.64,6.27,0.15,9.6,0.41,2920.0,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211038945.0,034627.77+233533.6,56.615730000000006,23.59269,HII1039,12.96,9.82,2.38,5.343,,,,0.043,LC4,best,5.22,4.9,single,no,no,no,no,no,no,no,no,no,HII1039,9.73,2.42,0.74,6.06,0.75,4915.0,0.39,0.27,Cl Melotte 22 1039,13.02,12.616,11.52,9.821,4744.4,4810.41,4691.54,4870.54,5.21726751,0.0246,0.26234,4949.73,4.42,-0.2542,0.82,0.9679,-0.0111,0.937,-0.0125,4949.73,0.242,3500.0,0.171,3585.0,0.0,1-1-6-0-0,56.615738,23.592699
211091848.0,034628.40+242602.0,56.61837,24.43391,HII1032,11.1,9.16,1.83,1.3126,1.3531,,,0.033,LC1,best,1.32,37.2,multi,no,no,no,yes,yes,yes,no,no,no,HII1032,9.15,1.83,0.97,5.12,0.95,5418.0,0.18,,Cl Melotte 22 1032,11.1,10.91,10.26,9.158999999999999,5599.9,5425.04,5288.58,5305.48,1.32333028,0.0417,0.08653999999999999,5333.88,1.5,-0.8104,0.9417,0.9777,-0.004,0.9362,-0.0182,5599.9,0.154,3530.0,0.33299999999999996,3585.0,0.0,1-1-1-0-0,56.618378,24.433918
211112171.0,034628.62+244532.3,56.61926999999999,24.75899,HII1029,14.34,10.65,3.58,9.1276,,,,0.034,LC3,best,9.41,7.0,single,no,no,no,no,no,no,no,no,no,HII1029,10.64,3.58,0.65,7.33,0.67,3887.0,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210877263.0,034629.71+210217.0,56.623830000000005,21.038079999999997,DH452,,12.55,5.71,0.3183,,,,0.022000000000000002,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH452,12.54,5.71,0.22,9.46,0.41,3041.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211003258.0,034631.01+230134.8,56.62922,23.02634,HHJ30,19.77,13.73,5.93,0.7278,,,,0.027999999999999997,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ30,13.72,5.93,0.19,10.65,0.25,2989.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211071504.0,034631.17+240702.4,56.629909999999995,24.11735,HII1061,14.21,10.34,3.76,4.8107,4.4062,5.2734,1.0083,0.013000000000000001,LC4,best,2.42,7.1,multi,no,no,no,yes,yes,yes,yes,no,no,HII1061,10.33,3.76,0.62,7.06,0.8,3788.0,0.4,,Cl Melotte 22 1061,14.21,13.679,12.39,10.338,3971.51,3858.14,3825.96,3678.23,2.42404413,0.0267,0.08127000000000001,3878.72,8.49,1.5024,1.7834,0.8672,-0.0463,0.7808,-0.052,3971.51,0.41700000000000004,3205.0,0.33899999999999997,3360.0,0.0,1-1-1-1-1,56.629909999999995,24.11735
211021014.0,034632.87+231819.1,56.63698,23.305320000000002,HII1081,14.61,10.78,3.72,6.9448,,,,0.049,LC3,best,6.8,9.0,single,no,no,yes,no,no,no,no,no,no,HII1081,10.77,3.72,0.62,7.49,0.65,3809.0,-0.06,,Cl Melotte 22 1081,14.61,14.165999999999999,12.72,10.782,3894.86,3889.08,3798.8,3878.71,6.80003405,0.0258,0.21969,3815.42,7.66,1.7791,1.9975,0.846,-0.0436,0.7461,-0.0444,3894.86,0.4,3175.0,0.311,3310.0,0.0,1-1-1-1-1,56.636981999999996,23.305323
210997527.0,034634.79+225607.7,56.644969999999994,22.935489999999998,s5003270,,10.85,3.76,2.9684,,,,0.037000000000000005,LC1,best,2.98,,single,yes,no,no,no,no,no,no,no,no,s5003270,10.84,3.76,0.62,7.57,0.63,3790.0,-0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211027775.0,034635.32+232442.2,56.6472,23.41173,HII1103,14.77,10.72,3.94,0.7424,,,,0.05,LC1,best,0.74,18.0,single,no,no,no,no,no,no,no,no,no,HII1103,10.71,3.94,0.59,7.47,0.69,3695.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211066062.0,034635.52+240135.4,56.648030000000006,24.02652,HHJ140,,12.78,5.89,0.2973,,,,0.013999999999999999,LC1,best,,,single,no,no,no,no,no,no,no,no,no,HHJ140,12.77,5.89,0.19,9.7,0.38,2997.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211006108.0,034636.06+230417.3,56.650259999999996,23.07149,SK465,,12.05,5.14,0.9588,,,,0.013000000000000001,LC1,best,,,single,no,no,no,no,no,no,no,no,no,SK465,12.04,5.14,0.36,8.92,0.47,3207.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211086025.0,034637.26+242036.6,56.655280000000005,24.34352,HII1100,12.25,9.36,2.78,4.317,7.2976,,,0.026000000000000002,LC4,best,7.5,5.4,multi,no,no,no,yes,no,no,yes,no,no,HII1100,9.35,2.78,0.77,5.8,1.04,4432.0,0.73,,Cl Melotte 22 1100,12.25,11.850999999999999,10.97,9.4,4652.51,4597.0,4518.32,4539.2,7.50251722,0.0233,0.33615,4513.05,1.9,0.308,1.1349,0.9615,-0.0138,0.9125,-0.0329,4652.51,0.23600000000000002,3480.0,0.309,3555.0,1.0,1-1-1-0-0,56.655285,24.343526999999998
211050847.0,034637.67+234715.9,56.65699,23.787770000000002,HII1117,10.2,8.53,1.56,6.1624,,,,0.004,LC3,best,,6.4,multi,no,no,no,yes,yes,no,no,no,no,HII1117,8.52,1.56,1.05,4.28,1.31,5609.0,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211111496.0,034637.77+244451.6,56.65739,24.74769,HII1095,11.83,9.63,2.09,7.1797,,,,0.013999999999999999,LC4,best,0.87,3.6,single,no,no,yes,no,no,no,no,no,no,HII1095,9.62,2.09,0.9,5.73,0.82,5061.0,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210996505.0,034638.39+225511.2,56.659980000000004,22.9198,HII1132,9.42,8.15,1.16,6.8389999999999995,,,,0.01,LC3,best,,40.0,single,no,no,yes,no,no,no,no,no,no,HII1132,8.14,1.16,1.26,3.58,1.39,6384.0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211123901.0,034638.77+245734.6,56.66158000000001,24.95962,HII1101,10.25,8.79,1.35,2.3141,,,,0.016,LC3,best,2.32,,multi,no,no,no,yes,no,no,no,no,no,HII1101,8.78,1.35,1.17,4.37,1.1,5974.0,-0.1,,Cl Melotte 22 1101,10.25,10.127,9.55,8.763,6063.17,6043.0,5921.71,6025.57,2.32175088,0.0141,0.18553,6051.26,1.33,-2.1073,0.1183,0.9901,0.0055,0.9595,0.0012,6063.17,0.0,,0.0,,0.0,1-1-1-0-0,56.661587,24.959629
211097402.0,034638.88+243113.1,56.662009999999995,24.520329999999998,HII1110,13.29,10.27,2.91,7.4791,,,,0.027999999999999997,LC2,best,7.96,5.9,single,no,no,yes,no,no,no,no,no,no,HII1110,10.26,2.91,0.75,6.75,0.71,4314.0,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211070664.0,034639.32+240611.6,56.66385,24.10324,HII1122,9.29,8.18,1.0,0.8702,0.9098,,,0.002,LC1,best,,28.6,multi,no,no,no,yes,no,yes,no,no,no,HII1122,8.17,1.0,1.37,3.46,1.39,6567.0,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211066263.0,034639.38+240146.8,56.6641,24.02968,HII1124,12.32,9.85,2.36,6.1296,,,,0.046,LC4,best,6.42,4.5,single,no,no,yes,no,no,no,no,no,no,HII1124,9.84,2.36,0.84,6.1,0.77,4816.0,-0.02,,Cl Melotte 22 1124,12.32,12.005,11.24,9.859,4985.23,4897.89,4801.71,4821.18,6.4155798,0.0164,0.32719000000000004,4890.49,0.33,-0.6023,0.5042,0.9725,-0.0068,0.9319,-0.018,4985.23,0.165,3515.0,0.23800000000000002,3580.0,0.0,1-1-1-0-0,56.664104,24.029688
211008578.0,034639.99+230637.3,56.66665,23.11037,HII1139,9.37,8.23,1.03,1.8161,1.598,0.7836,,0.001,LC1,best,,31.4,multi,no,no,no,no,no,yes,no,no,no,HII1139,8.22,1.03,1.37,3.54,1.37,6489.0,-0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211033155.0,034640.24+232952.0,56.667669999999994,23.49778,HII1136,12.18,9.32,2.24,0.5243,,,,0.073,LC1,best,0.52,50.0,single,no,no,yes,no,no,no,no,no,no,HII1136,9.25,2.28,0.77,5.56,0.86,5142.0,0.75,0.22,Cl Melotte 22 1136,12.18,11.918,10.93,9.34,5097.91,4998.19,4792.93,4924.68,0.52353203,0.1211,0.02792,4960.91,3.59,0.2574,1.4708,0.9637,-0.0162,0.9324,-0.0181,5097.91,0.35100000000000003,3490.0,0.258,3580.0,0.0,1-1-1-0-0,56.667671,23.497789
211122237.0,034640.26+245551.7,56.66777,24.93103,HII1114,14.1,10.38,3.61,5.1665,,,,0.078,LC3,best,5.06,7.3,single,yes,yes,yes,no,no,no,no,no,no,HII1114,10.37,3.61,0.64,7.07,0.76,3870.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210991829.0,034640.39+225039.8,56.668330000000005,22.8444,BPL107,,13.18,5.61,0.2955,,,,0.035,LC1,best,,,single,no,no,no,no,no,no,no,no,no,BPL107,13.17,5.61,0.22,10.08,0.3,3067.0,-0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211040850.0,034643.17+233722.2,56.67991,23.62284,DH466,,13.1,5.97,0.5017,,,,0.018000000000000002,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH466,13.09,5.97,0.18,10.03,0.33,2979.0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211064137.0,034643.58+235942.5,56.681619999999995,23.99515,DH467,16.12,11.57,4.44,2.234,,,,0.016,LC1,best,,,single,no,no,no,no,no,no,no,no,no,DH467,11.56,4.44,0.51,8.39,0.52,3465.0,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211111611.0,034644.77+244458.6,56.686580000000006,24.74961,BPL109,,13.35,5.7,1.3443,,,,0.013999999999999999,LC1,best,,,single,yes,no,no,no,no,no,no,no,no,BPL109,13.34,5.7,0.22,10.26,0.28,3043.0,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
